Fecha,Sigla Empresa,Nombre,Origen,Nombre,Ciudad Origen,Departamento Origen,Pais Origen,Continente Origen,Destino,Nombre,Ciudad Destino,Departamento Destino,Pais Destino,Continente Destino,Tipo de Equipo,Tipo Vuelo,Tráfico,Número de Vuelos,Horas Bloque,Sillas Ofrecidas,Pasajeros A Bordo,Pasajeros Tránsito,Carga Ofrecida (Kg.),Carga + Correo A Bordo (Kg.),Carga Tránsito (Kg.)
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MUR,TAPURUCUARA,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C182,T,N,1.00,0.17,0.00,2.00,0.00,0.00,63.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MUR,TAPURUCUARA,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,10.00,1.26,0.00,14.00,0.00,0.00,976.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MVA,VILLA GLADYS,MITU,VAUPES,COLOMBIA,SURAMERICA,MTN,BUENOS AIRES - VAUPES,MITU,VAUPES,COLOMBIA,SURAMERICA,C206,T,N,1.00,0.17,0.00,2.00,0.00,0.00,103.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MVU,LOS ANGELES,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,2.00,0.75,0.00,3.00,0.00,0.00,174.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MWA,WAINAMBI,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C182,T,N,1.00,0.33,0.00,1.00,0.00,0.00,66.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MWA,WAINAMBI,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,1.00,0.33,0.00,2.00,0.00,0.00,88.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MWY,WASAY,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C182,T,N,8.00,2,0.00,7.00,0.00,0.00,483.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MWY,WASAY,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,2.00,0.37,0.00,6.00,0.00,0.00,194.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MYA,YAPU,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C182,T,N,6.00,2.07,0.00,4.00,0.00,0.00,364.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MYA,YAPU,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,4.00,1.32,0.00,6.00,0.00,0.00,355.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MYY,YAVARATE,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C182,T,N,2.00,1.25,0.00,2.00,0.00,0.00,109.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,MYY,YAVARATE,MITU,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,1.00,0.58,0.00,2.00,0.00,0.00,84.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PCA,PACOA,PACOA,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,2.00,1.66,0.00,4.00,0.00,0.00,232.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PCE,CUMARIBO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,PIM,LA PRIMAVERA,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,2.00,1,0.00,2.00,0.00,0.00,53.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PCE,CUMARIBO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,P28A,T,N,3.00,5.09,0.00,9.00,0.00,0.00,195.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PCR,GERMAN OLANO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,LEV,LA GAVIOTA - VICHADA,LA GAVIOTA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,1.67,0.00,2.00,0.00,0.00,40.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PCR,GERMAN OLANO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,PZA,PAZ DE ARIPORO,PAZ DE ARIPORO,CASANARE,COLOMBIA,SURAMERICA,P28A,T,N,1.00,1.58,0.00,3.00,0.00,0.00,63.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PCR,GERMAN OLANO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,SRO,SANTA ROSALIA,SANTA ROSALIA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,1.42,0.00,1.00,0.00,0.00,30.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PCR,GERMAN OLANO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,P28A,T,N,1.00,2.58,0.00,3.00,0.00,0.00,21.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PIM,LA PRIMAVERA,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,9OW,EL PANELÓN,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.33,0.00,1.00,0.00,0.00,26.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PIM,LA PRIMAVERA,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,PCE,CUMARIBO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.5,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PIM,LA PRIMAVERA,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,PCR,GERMAN OLANO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,3.00,3.99,0.00,2.00,0.00,0.00,58.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PIM,LA PRIMAVERA,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,SRO,SANTA ROSALIA,SANTA ROSALIA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.25,0.00,1.00,0.00,0.00,25.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PIM,LA PRIMAVERA,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,P28A,T,N,4.00,5.92,0.00,11.00,0.00,0.00,214.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,PZA,PAZ DE ARIPORO,PAZ DE ARIPORO,CASANARE,COLOMBIA,SURAMERICA,PIM,LA PRIMAVERA,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.58,0.00,3.00,0.00,0.00,45.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,GUAVIARE,COLOMBIA,SURAMERICA,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.83,0.00,2.00,0.00,0.00,22.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,SRO,SANTA ROSALIA,SANTA ROSALIA,VICHADA,COLOMBIA,SURAMERICA,BMG,BARRANCO MINAS,GUAINIA (BARRANCO MINAS),GUAINIA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,SRO,SANTA ROSALIA,SANTA ROSALIA,VICHADA,COLOMBIA,SURAMERICA,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,P28A,T,N,2.00,2.59,0.00,6.00,0.00,0.00,145.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,TAR,TARAIRA,TARAIRA,VAUPES,COLOMBIA,SURAMERICA,LPD,LA PEDRERA,LA PEDRERA,AMAZONAS,COLOMBIA,SURAMERICA,C182,T,N,1.00,0.33,0.00,2.00,0.00,0.00,56.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,TAR,TARAIRA,TARAIRA,VAUPES,COLOMBIA,SURAMERICA,LPD,LA PEDRERA,LA PEDRERA,AMAZONAS,COLOMBIA,SURAMERICA,C206,T,N,1.00,0.33,0.00,2.00,0.00,0.00,75.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,TAR,TARAIRA,TARAIRA,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C182,T,N,1.00,1,0.00,1.00,0.00,0.00,55.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,TAR,TARAIRA,TARAIRA,VAUPES,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,4.00,3.72,0.00,18.00,0.00,0.00,404.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,7FU,LA ESCONDIDA,PUERTO GAITAN,META,COLOMBIA,SURAMERICA,P28A,T,N,1.00,1.08,0.00,2.00,0.00,0.00,36.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,7GS,EL ENCANTO,CUMARIBO,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,4.00,5.32,0.00,11.00,0.00,0.00,212.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,7HB,HOTEL SAN DIEGO,PUERTO GAITAN,META,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.83,0.00,2.00,0.00,0.00,53.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,9OW,EL PANELÓN,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,2.25,0.00,3.00,0.00,0.00,86.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,EYP,EL YOPAL,EL YOPAL,CASANARE,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.75,0.00,3.00,0.00,0.00,80.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,GRM,GUERIMA,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,LMC,LA MACARENA - META,LA MACARENA,META,COLOMBIA,SURAMERICA,P28A,T,N,2.00,1.66,0.00,5.00,0.00,0.00,98.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,LPR,EL CIMARRON,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,2.17,0.00,2.00,0.00,0.00,50.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C182,T,N,1.00,2.5,0.00,2.00,0.00,0.00,86.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,MTU,MATUPA,SAN MARTIN,META,COLOMBIA,SURAMERICA,C206,T,N,1.00,2.33,0.00,3.00,0.00,0.00,112.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,PCE,CUMARIBO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,4.00,7.16,0.00,12.00,0.00,0.00,322.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,PCR,GERMAN OLANO,PUERTO CARRENO,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,PIM,LA PRIMAVERA,LA PRIMAVERA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,2.00,2.92,0.00,4.00,0.00,0.00,118.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,SJE,SAN JOSE DEL GUAVIARE- JORGE E GONZ,SAN JOSE DEL GUAVIARE,GUAVIARE,COLOMBIA,SURAMERICA,P28A,T,N,1.00,0.83,0.00,2.00,0.00,0.00,40.00,0.00
01-Jul-22 00:00:00,1BT,ARO S.A.S.,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,SRO,SANTA ROSALIA,SANTA ROSALIA,VICHADA,COLOMBIA,SURAMERICA,P28A,T,N,1.00,1.5,0.00,3.00,0.00,0.00,76.00,0.00
01-Jul-22 00:00:00,1CG,AVIOCESAR,AGH,AGUACHICA HACARITAMA,AGUACHICA,CESAR,COLOMBIA,SURAMERICA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,PA31,T,N,2.00,2.16,0.00,9.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1CG,AVIOCESAR,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,AGH,AGUACHICA HACARITAMA,AGUACHICA,CESAR,COLOMBIA,SURAMERICA,PA31,T,N,2.00,2.16,0.00,9.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1CG,AVIOCESAR,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,PA31,T,N,2.00,0.5,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1CG,AVIOCESAR,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,MMP,MOMPOS - SAN BERNARDO,MOMPOS,BOLIVAR,COLOMBIA,SURAMERICA,PA31,T,N,1.00,0.67,0.00,5.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1CG,AVIOCESAR,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,RCH,ALMIRANTE PADILLA,RIOHACHA,GUAJIRA,COLOMBIA,SURAMERICA,PA31,T,N,1.00,0.75,0.00,2.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1CG,AVIOCESAR,MMP,MOMPOS - SAN BERNARDO,MOMPOS,BOLIVAR,COLOMBIA,SURAMERICA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,PA31,T,N,1.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1CG,AVIOCESAR,RCH,ALMIRANTE PADILLA,RIOHACHA,GUAJIRA,COLOMBIA,SURAMERICA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,PA31,T,N,1.00,0.75,0.00,2.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,A04,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,BOLIVAR,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,C182,T,N,5.00,2.9,0.00,11.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,A04,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,BOLIVAR,COLOMBIA,SURAMERICA,C182,T,N,5.00,2.9,0.00,9.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,BE9L,T,N,1.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,ETO,EL TORNILLO,RIONEGRO,SANTANDER,COLOMBIA,SURAMERICA,PA34,T,N,1.00,0.33,0.00,2.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,MLG,MALAGA,MALAGA,SANTANDER,COLOMBIA,SURAMERICA,C182,T,N,3.00,1.5,0.00,5.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,MLG,MALAGA,MALAGA,SANTANDER,COLOMBIA,SURAMERICA,PA34,T,N,2.00,0.84,0.00,4.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,RVE,SARAVENA-COLONIZADORES,SARAVENA,ARAUCA,COLOMBIA,SURAMERICA,BE9L,T,N,4.00,2.41,0.00,17.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,SGL,SAN GIL - LOS POZOS,SAN GIL,SANTANDER,COLOMBIA,SURAMERICA,PA34,T,N,1.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,BE9L,T,N,1.00,1,0.00,4.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,BE9L,T,N,1.00,0.75,0.00,1.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,BOG,BOGOTA - ELDORADO,BOGOTA,DISTRITO CAPITAL,COLOMBIA,SURAMERICA,BE9L,T,N,1.00,1.75,0.00,5.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,ETO,EL TORNILLO,RIONEGRO,SANTANDER,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,PA34,T,N,1.00,0.33,0.00,2.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,MLG,MALAGA,MALAGA,SANTANDER,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,C182,T,N,3.00,1.34,0.00,5.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,MLG,MALAGA,MALAGA,SANTANDER,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,PA34,T,N,2.00,0.66,0.00,2.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,RVE,SARAVENA-COLONIZADORES,SARAVENA,ARAUCA,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,BE9L,T,N,4.00,2.51,0.00,2.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,SGL,SAN GIL - LOS POZOS,SAN GIL,SANTANDER,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,PA34,T,N,1.00,0.2,0.00,2.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DF,LANS S.A.S,VVC,VANGUARDIA,VILLAVICENCIO,META,COLOMBIA,SURAMERICA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,BE9L,T,N,1.00,0.92,0.00,4.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,7IB,MAJAGUILLO,OROCUE,CASANARE,COLOMBIA,SURAMERICA,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,SANTANDER,COLOMBIA,SURAMERICA,PA31,T,N,1.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,9CU,COROCORA,TRINIDAD,CASANARE,COLOMBIA,SURAMERICA,EYP,EL YOPAL,EL YOPAL,CASANARE,COLOMBIA,SURAMERICA,C208,T,N,5.00,2.89,0.00,11.00,0.00,0.00,90.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,9CU,COROCORA,TRINIDAD,CASANARE,COLOMBIA,SURAMERICA,PZR,CHAPARRITO,PAZ DE ARIPORO,CASANARE,COLOMBIA,SURAMERICA,C208,T,N,1.00,0.15,0.00,3.00,0.00,0.00,45.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,9CU,COROCORA,TRINIDAD,CASANARE,COLOMBIA,SURAMERICA,TRD,PALMARITO 2,TRINIDAD,CASANARE,COLOMBIA,SURAMERICA,C208,T,N,2.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,ACR,ARARACUARA,ARARACUARA,CAQUETA,COLOMBIA,SURAMERICA,GYM,GUAYMARAL,CHIA,CUNDINAMARCA,COLOMBIA,SURAMERICA,C208,T,N,1.00,2.6,0.00,4.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,AGH,AGUACHICA HACARITAMA,AGUACHICA,CESAR,COLOMBIA,SURAMERICA,AUC,ARAUCA - SANTIAGO PEREZ QUIROZ,ARAUCA - MUNICIPIO,ARAUCA,COLOMBIA,SURAMERICA,PA31,T,N,1.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,ALT,ALTAMIRA,OROCUE,CASANARE,COLOMBIA,SURAMERICA,GYM,GUAYMARAL,CHIA,CUNDINAMARCA,COLOMBIA,SURAMERICA,C208,T,N,1.00,1,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,AUC,ARAUCA - SANTIAGO PEREZ QUIROZ,ARAUCA - MUNICIPIO,ARAUCA,COLOMBIA,SURAMERICA,EYP,EL YOPAL,EL YOPAL,CASANARE,COLOMBIA,SURAMERICA,PA31,T,N,1.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,AUC,ARAUCA - SANTIAGO PEREZ QUIROZ,ARAUCA - MUNICIPIO,ARAUCA,COLOMBIA,SURAMERICA,GYM,GUAYMARAL,CHIA,CUNDINAMARCA,COLOMBIA,SURAMERICA,C208,T,N,1.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,AUC,ARAUCA - SANTIAGO PEREZ QUIROZ,ARAUCA - MUNICIPIO,ARAUCA,COLOMBIA,SURAMERICA,GYM,GUAYMARAL,CHIA,CUNDINAMARCA,COLOMBIA,SURAMERICA,PA34,T,N,3.00,5.49,0.00,0.00,0.00,0.00,13.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,ATLANTICO,COLOMBIA,SURAMERICA,GYM,GUAYMARAL,CHIA,CUNDINAMARCA,COLOMBIA,SURAMERICA,PA31,T,N,1.00,2.5,0.00,0.00,0.00,0.00,95.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,SANTANDER,COLOMBIA,SURAMERICA,GYM,GUAYMARAL,CHIA,CUNDINAMARCA,COLOMBIA,SURAMERICA,C208,T,N,1.00,0.9,0.00,5.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,CGW,SANTA ANA - VALLE,CARTAGO,VALLE,COLOMBIA,SURAMERICA,GYM,GUAYMARAL,CHIA,CUNDINAMARCA,COLOMBIA,SURAMERICA,PA31,T,N,1.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00
01-Jul-22 00:00:00,1DO,LLANERA DE AVIACION,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,BOLIVAR,COLOMBIA,SURAMERICA,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,SANTANDER,COLOMBIA,SURAMERICA,PA31,T,N,1.00,1.33,0.00,0.00,0.00,0.00,36.00,0.00
